"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Gram stain"
133736,SB22,"CGMCC 1.10751, KCTC 23364",1,"Skermanella stibiiresistens",negative
133440,10-1-101,"CCTCC AB 207153, NRRL B-51273",1,"Skermanella xinjiangensis",negative
3067,DZE,"DSM 24851, CCUG 58231, JCM 16059",1,"Slackia equolifaciens",positive
3065,5WC12,"DSM 17537, CCUG 48399, CIP 108281",1,"Slackia faecicanis",positive
3068,,"DSM 22477, JCM 16070, YIT 12062",1,"Slackia piriformis",positive
11054,,"DSM 44881, CIP 109538, MBIC 06267",1,"Smaragdicoccus niigatensis",positive
134205,"LMG 23452T","CBMAI 737",1,"Sneathiella chinensis",negative
134304,,"IAM 15419, KCTC 12842, MKT 133",1,"Sneathiella glossodoripedis",negative
132915,wkB2,"DSM 104735, ATCC BAA 2449, NCIMB 14803, NRRL B-59751",1,"Snodgrassella alvi",negative
133088,ISSFR-015,"DSM 101595, NRRL B-65388",1,"Solibacillus kalamii",positive
159715,S20-91,"DSM 104733, LMG 30010",1,"Solimicrobium silvestre",negative
18154,"CW-KD 4","DSM 18980, CCTCC AB 206145, KCTC 12881",1,"Solimonas flava",negative
159883,HR-BB,"KACC 19410, JCM 32268",1,"Solimonas fluminis",negative
18155,,"DSM 21787, KCTC 12834, LMG 24014, CCUG 60890, LMG 23841, DCY 12",1,"Solimonas soli",negative
18153,MN28,"DSM 15731, LMG 22844, CCUG 60888",1,"Solimonas variicoloris",negative
14088,,"DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355",1,"Solirubrobacter soli",positive
14140,R2A36-4,"DSM 21342, KACC 12953",1,"Solitalea koreensis",negative
159729,HR-AV,"KACC 19411, JCM 32259",1,"Solitalea longa",negative
5741,HM0024,"DSM 22323, CECT 7503, KCTC 22689",1,"Chryseobacterium buanense",negative
158543,I54,"KCTC 52722, JCM 31880",1,"Soonwooa purpurea",negative
12131,"So ce176","DSM 53252, NCCB 100639, Soce 176",1,"Sorangium ambruticinum",negative
159847,,"DSM 105768, NCCB 100643, Soce 1078",1,"Sorangium arenae",negative
12217,"So ce321","DSM 53339, NCCB 100640, Soce 321",1,"Sorangium bulgaricum",negative
159848,,"DSM 105767, NCCB 100641, Soce 362",1,"Sorangium dawidii",negative
159800,,"DSM 105741, NCCB 100642, ERS2489001, Soce 375",1,"Sorangium kenyense",negative
159801,"Soce GT47","DSM 105742, NCCB 100638, ERS2501484",1,"Sorangium orientale",negative
159802,,"DSM 105769, NCCB 100644, ERS2489003, Soce 1828",1,"Sorangium reichenbachii",negative
23809,D3-40,"DSM 26341, KCTC 29141",1,"Spelaeicoccus albus",positive
140868,N74,"BCC 77604, NBRC 111481",1,"Sphaerimonospora cavernae",positive
16526,,"DSM 43048, ATCC 27303, JCM 3151, KCC A-0151, NBRC 14179",1,"Sphaerimonospora mesophila",positive
140880,NN276,"BCC 41490, NBRC 107569",1,"Sphaerimonospora thailandensis",positive
16627,,"DSM 45172, BCC 39202, CCTCC AA 208026, JCM 16907, TBRC 579, YIM 48782",1,"Sphaerisporangium album",positive
16626,,"DSM 45170, BCC 39201, JCM 16908, KCTC 19393, TBRC 576, YIM 48771",1,"Sphaerisporangium flaviroseum",positive
158369,NEAU-mq3,"DSM 106198, CGMCC 4.7429, JCM 32389",1,"Sphaerisporangium rhizosphaerae",positive
14090,"S 6022","DSM 20745, ATCC 49802",1,"Sphaerobacter thermophilus",positive
14351,Buddy,"DSM 22777, ATCC BAA 1886",1,"Sphaerochaeta globosa",negative
14352,Grapes,"DSM 22778, ATCC BAA 1885",1,"Sphaerochaeta pleomorpha",negative
133270,,"YLT33, CCTCC AB 2015150, KCTC 42644",1,"Sphingoaurantiacus capsulatus",negative
158203,"MC 3718","DSM 107189, CCTCCAB 2014274, LMG 28636",1,"Sphingoaurantiacus polygranulatus",negative
14130,,"DSM 22362, LMG 25273, WCC 4521",1,"Sphingobacterium alimentarium",negative
140595,Y3L14,"CGMCC 1.15782, KCTC 52379",1,"Sphingobacterium alkalisoli",negative
134376,"CW 186","KCTC 22209, CCTCC AB 207197",1,"Sphingobacterium anhuiense",negative
158691,YK2,"MTCC 12631, KCTC 52685, JCM 31951",1,"Sphingobacterium bovisgrunnientis",negative
133928,DC-8,"CCTCC AB 2012020, KACC 16850",1,"Sphingobacterium caeni",negative
133096,R-53603,"DSM 102028, LMG 28764",1,"Sphingobacterium cellulitidis",negative
134056,N7,"CCTCC AB 2012100, KACC 16854",1,"Sphingobacterium changzhouense",negative
133248,,"DH-5, ACCC 19856, KCTC 42746",1,"Sphingobacterium chuzhouense",negative
133808,No.6,"KCTC 22613, JCM 16113",1,"Sphingobacterium cladoniae",negative
14128,4M24,"DSM 18850, KACC 11313",1,"Sphingobacterium composti",negative
140793,23D10-4-9,"CFCC 12640, KCTC 42248",1,"Sphingobacterium corticis",negative
133774,6.2S,"CECT 7938, LMG 26465",1,"Sphingobacterium detergens",negative
141086,SCU-B140,"KCTC 42158, CGMCC 1.12966",1,"Sphingobacterium griseoflavum",negative
159833,5JN-11,"ACCC 60072, KCTC 62457",1,"Sphingobacterium haloxyli",negative
133690,XH4,"NRRL B-59204, CCTCC AB 209007",1,"Sphingobacterium hotanense",negative
158555,D1,"KACC 18595, JCM 31225",1,"Sphingobacterium humi",negative
133193,,"GJ30-7, KACC 18625, JCM 30948",1,"Sphingobacterium jejuense",negative
134364,10C,"JCM 14970, NCIMB 14398",1,"Sphingobacterium kitahiroshimense",negative
133641,02/01/02,"KEMC 2241-005, JCM 16704",1,"Sphingobacterium kyonggiense",negative
14131,,"DSM 22361, LMG 25272, WCC 4512",1,"Sphingobacterium lactis",negative
14132,M-SX103,"DSM 24091, CCTCC AB 2010390, JCM 17339",1,"Sphingobacterium nematocida",negative
140613,7Y-4,"CFCC 11742, KCTC 42247",1,"Sphingobacterium populi",negative
24551,MOL-1,"DSM 22418, NRRL B-59232",1,"Sphingobacterium psychroaquaticum",negative
133590,HS39,"CCTCC AB 209006, NRRL B-59203",1,"Sphingobacterium shayense",negative
134347,SY1,"KCTC 22131, CGMCC 1.6855",1,"Sphingobacterium siyangense",negative
158780,MLS-26-JM13-11,"ACCC 60057, JCM 32274",1,"Sphingobacterium solani",negative
140094,"YIM X0211","DSM 101679, CGMCC 1.15966, KCTC 42696",1,"Sphingobacterium soli",negative
158556,h337,"KCTC 52298, CCTCC AB 2017155",1,"Sphingobacterium tabacisoli",negative
158612,Brt-F,"KEMB 9005-691, KACC 19392, JCM 32159",1,"Sphingobacterium terrae",negative
133127,,"CKTN2, JCM 17858, KCTC 23708",1,"Sphingobacterium thermophilum",negative
14129,LQY-18,"DSM 22789, ACCC 05410, CCTCC AB 2010005, KCTC 23009",1,"Sphingobacterium wenxiniae",negative
139617,,"CIP 110975, LMG 29191, CCM 8652",1,"Sphingobacterium zeae",negative
141163,Pch-E,"KACC 19284, JCM 32055",1,"Sphingobium limneticum",negative
159646,SKLS-A10,"DSM 106441, NCAIM B. 02634",1,"Sphingobium aquiterrae",negative
14187,RW16,"DSM 12677",1,"Sphingobium aromaticiconvertens",negative
23274,LL03,"DSM 25433, CCM 7981",1,"Sphingobium baderi",negative
23273,469,"DSM 25079, LMG 26901",1,"Sphingobium boeckii",negative
133465,,"MTCC 8598, CCM 7432, IP 26",1,"Sphingobium indicum",negative
130670,CU4,"DSM 29771, CCTCC AB 2011146, KCTC 23865",1,"Sphingobium cupriresistens",negative
23271,LL01,"DSM 25410, CCM 7979",1,"Sphingobium cupriresistens",negative
14196,JZ-2,"DSM 21829, CGMCC 1.7749",1,"Sphingobium faniae",negative
130671,,"DSM 29348, BCRC 80308, Chen16-4, KCTC 23559, LMG 26342",1,"Sphingobium fontiphilum",negative
24556,BA-3,"DSM 26189, CCTCC AB 201217, KACC 16433, KCTC 23196",1,"Sphingobium jiangsuense",negative
14192,DS20,"DSM 23389, CCM 7540, MTCC 9471",1,"Sphingobium lactosutens",negative
23272,301,"DSM 25076, LMG 26659",1,"Sphingobium limneticum",negative
133671,F2,"MTCC 9456, CCM 7544",1,"Sphingobium indicum",negative
140984,K-3-6,"KEMB 9005-449, KACC 19001, JCM 31713",1,"Sphingobium naphthae",negative
141162,Pch-B,"KACC 19283, JCM 32054",1,"Sphingobium limneticum",negative
14197,X23,"DSM 21541, CCTCC AB 208221",1,"Sphingobium qiguonii",negative
14195,P25,"DSM 24952, CCM 7543, MTCC 9472",1,"Sphingobium quisquiliarum",negative
14194,WP01,"DSM 19371, ICMP 13533",1,"Sphingobium scionense",negative
130672,HL-25,"DSM 29352, BCRC 80413, KCTC 23953",1,"Sphingobium sufflavum",negative
14190,RL-3,"DSM 22942, CCM 7431, MTCC 8599",1,"Sphingobium ummariense",negative
14193,VC-230,"DSM 21299, CCUG 55809",1,"Sphingobium vermicomposti",negative
23270,HU1-GD12,"DSM 27170, KCTC 22289, LMG 24321",1,"Sphingobium vulgare",negative
159873,,"KCTC 62233, NBRC 113094, CAU 1457",1,"Sphingomicrobium arenosum",negative
133944,CC-AMO-30B,"JCM 18551, BCRC 80465",1,"Sphingomicrobium astaxanthinifaciens",negative
134044,CC-AMZ-30N,"JCM 18555, BCRC 80467",1,"Sphingomicrobium flavum",negative
14298,CC-TBT-3,"DSM 24194, CCM 7794",1,"Sphingomicrobium lutaoense",negative
134043,CC-AMZ-30M,"JCM 18554, BCRC 80466",1,"Sphingomicrobium marinum",negative
14243,C42,"DSM 15867, CIP 109154, LMG 21978",1,"Sphingomonas abaci",negative
159734,B093034,"CFCC 13949, LMG 30133",1,"Sphingomonas carotinifaciens",negative
14251,K4,"DSM 19475, KCTC 22050",1,"Sphingomonas aestuarii",negative
158557,HKS-06,"KACC 18880, LMG 29563",1,"Sphingomonas agri",negative
14269,S8-3,"DSM 22537, LMG 26055",1,"Sphingomonas alpina",negative
140794,200,"CCTCC AB 2016064, KCTC 52488",1,"Sphingomonas antarctica",negative
133407,W1-2-1,"KACC 18309, LMG 28596",1,"Sphingomonas aquatica",negative
14246,Y-39,"DSM 18530, CCTCC AB 205007, IAM 15283, NBRC 15497",1,"Sphingomonas azotifigens",negative
141164,L9-754,"DSM 27347, KACC 17595",1,"Sphingomonas carotinifaciens",negative
141052,PR0302,"KACC 18487, NBRC 111532",1,"Sphingomonas carri",negative
14261,V2M44,"DSM 25652, CGMCC 1.7057, NBRC 104936",1,"Sphingomonas changbaiensis",negative
158581,CC-MHH0539,"BCRC 80933, JCM 31229",1,"Sphingomonas colocasiae",negative
140980,MIMD3,"KCTC 42801, MCCC 1K01310",1,"Sphingomonas crusticola",negative
23280,SPC-1,"DSM 25525, ITEM-13494, JCM 17498",1,"Sphingomonas cynarae",negative
14239,CP1D,"DSM 16792, ATCC BAA 1041, CIP 110412",1,"Sphingomonas desiccabilis",negative
141166,1PNM-26,"GDMCC 1.664, KCTC 42758, DSM 27573",1,"Sphingomonas difficilis",negative
131250,,"DSM 101535, CCTCC AA 209035, JCM 17394, YIM 65583",1,"Sphingomonas endophytica",negative
141059,E62-3,"KCTC 42834, CCTCC AB 2015300",1,"Sphingomonas faucium",negative
14254,,"DSM 13665, CCUG 53462, K101, CIP 109722",1,"Sphingomonas fennica",positive
14270,CC-Nfb-2,"DSM 24164, BCRC 80272",1,"Sphingomonas formosensis",negative
140795,KER25-10,"KACC 19285, JCM 32053",1,"Sphingomonas frigidaeris",negative
23277,,"DSM 18094, KCTC 12630, LMG 23739, Gsoil 634",1,"Sphingomonas ginsengisoli",negative
14263,C16y,"DSM 22294, CGMCC 1.8957, CIP 11013",1,"Sphingomonas glacialis",negative
140999,SN6-9,"KCTC 52405, NRRL B-65395",1,"Sphingomonas gotjawalisoli",negative
14255,A175,"CIP 109723, DSM 13477, CCUG 53463",1,"Sphingomonas haloaromaticamans",positive
14260,ODN7,"DSM 23329, CCUG 57509, KCTC 22579",1,"Sphingomonas hankookensis",negative
14262,UM2,"DSM 24951, CCM 7545, MTCC 9473",1,"Rhizorhabdus histidinilytica",negative
14271,Dd16,"DSM 25434, CCM 7882, MTCC 10862",1,"Allosphingosinicella indica",negative
14257,DS-28,"DSM 21792, JCM 14603, KCTC 12872",1,"Sphingomonas insulae",negative
14259,KC7,"DSM 22753, JCM 15438, KMM 3038, NRIC 0738",1,"Sphingomonas japonica",negative
14252,TDMA-16,"DSM 18422, CCUG 53607, NBRC 102120, CIP 109619",1,"Sphingomonas jaspsi",negative
141165,S5-249,"DSM 27345, KACC 17593",1,"Sphingomonas jatrophae",negative
141053,G39,"DSM 103790, LMG 29955T, LMG 29955",1,"Sphingomonas jeddahensis",negative
14253,PB56,"DSM 16846, CIP 110410, KCTC 12334",1,"Sphingomonas kaistensis",negative
134027,THG-B283,"KACC 16224, LMG 26582",1,"Sphingomonas kyungheensis",negative
14272,,"DSM 25432, CCM 7880, MTCC 10873, LNB 2",1,"Sphingomonas laterariae",negative
140978,03SUJ6,"KCTC 23331, JCM 17543",1,"Sphingomonas limnosediminicola",negative
140852,9O-5,"CGMCC 1.15330, KCTC 42759",1,"Sphingomonas metalli",negative
14248,,"DSM 19588, CIP 109223, JCM 14122, KMM 3882, NRIC 0685",1,"Sphingomonas molluscorum",negative
14249,"CP 173-2","DSM 17494, ATCC BAA 1239, CIP 110409",1,"Sphingomonas mucosissima",negative
133230,,"DKC-5-1, KEMB 9005-380, KACC 18716, JCM 31294",1,"Sphingomonas naphthae",negative
140698,K-1-16,"KEMB 9005-450, KACC 19002, JCM 31674",1,"Sphingomonas olei",negative
159769,FW-11,"LMG 29274, HAMBI 3659",1,"Sphingomonas oleivorans",negative
14240,S213,"DSM 17107, CIP 107926, JCM 12082, S213",1,"Sphingomonas oligophenolica",negative
140979,WM95,"KACC 18738, JCM 31399",1,"Sphingomonas palustris",negative
14242,C52,"DSM 15761, CIP 109155, LMG 21979",1,"Sphingomonas panni",negative
14241,FA2,"DSM 17258, CECT 5832, LMG 21958",1,"Sphingomonas phyllosphaerae",negative
133291,,"LYH-20, BCRC 80911, LMG 29002, KCTC 42741",1,"Sphingomonas piscinae",negative
23279,B2-7,"DSM 27062, JCM 16711, KCCM 42951",1,"Sphingomonas polyaromaticivorans",negative
132650,W18RD,"DSM 103336, CGMCC 1.15645",1,"Sphingomonas prati",negative
14250,G1-2,"DSM 19512, CCUG 54232, CIP 109431",1,"Sphingomonas pseudosanguinis",negative
158693,THG-T61,"KACC 19189, CCTCC AB 2016245",1,"Sphingomonas rhizophila",negative
14264,BH3,"DSM 26135, CGMCC 1.9113, CIP 110396, JCM 16230",1,"Sphingomonas rubra",negative
14256,NX02,"DSM 19645, CGMCC 1.6417, CIP 110406",1,"Sphingomonas sanxanigenens",negative
23278,,"DSM 18106, KCTC 12629, LMG 23592, Dae 20",1,"Sphingomonas sediminicola",negative
140991,RP18,"KACC 18914, JCM 31801",1,"Sphingomonas silvisoli",negative
14245,T5-04,"DSM 18313, IAM 15213, KCTC 12210, NBRC 10081",1,"Sphingomonas soli",negative
140320,9NM-10,"DSM 27571, GDMCC 1.657",1,"Sphingomonas spermidinifaciens",negative
23281,382,"DSM 25077, LMG 26763",1,"Rhizorhabdus starnbergensis",negative
159719,X1-8,"KCTC 62032, CGMCC 1.16275",1,"Sphingomonas tabacisoli",negative
157911,MCT13,"DSM 105457, BAC RE RSCIC 7",1,"Sphingomonas turrisvirgatae",negative
14232,A1-18,"DSM 14562, GTC 868, JCM 11416, CCUG 52398",1,"Sphingomonas yabuuchiae",negative
14244,,"DSM 17000, CCTCC AB 204064, KCTC 12346, YIM 003",1,"Sphingomonas yunnanensis",negative
132627,541,"DSM 100587, CGMCC 1.15008",1,"Sphingomonas zeicaulis",negative
14280,SW150,"DSM 16222, KCTC 12231",1,"Novosphingopyxis baekryungensis",negative
14287,BZ30,"DSM 22271, CGMCC 1.8959, CIP 110136",1,"Sphingopyxis bauzanensis",negative
24564,,"DSM 22237, KCTC 12582, LMG 23390, Gsoil 250",1,"Sphingopyxis ginsengisoli",negative
24566,DS15,"DSM 27519, CCM 7542, MCC 2023, MTCC 9455",1,"Sphingopyxis indica",negative
23284,SC13E-971,"DSM 25229, CECT 8016",1,"Sphingopyxis italica",negative
159655,WS5A3p,"DSM 106274, PCM 2932",1,"Sphingopyxis lindanitolerans",negative
14286,,"DSM 25122, JCM 14844, KCTC 22112, DCY 34",1,"Sphingopyxis panaciterrulae",negative
14285,BL03,"DSM 25337, JCM 15910, KCTC 22405",1,"Sphingopyxis soli",negative
140477,R366,"KEMB 9005-451, KACC 19003, JCM 31675",1,"Sphingopyxis solisilvae",negative
14282,FR1093,"DSM 22379, IMSNU 14133, JCM 14162, KCTC 12764",1,"Sphingorhabdus litoris",negative
14283,FR1087,"DSM 22363, IMSNU 14132, JCM 14161, KCTC 12763",1,"Sphingorhabdus marina",negative
23286,"G1A, G1A_585","DSM 25081, 585, LMG 26646",1,"Sphingorhabdus planktonica",negative
14293,Y2,"DSM 19791, JCM 13185, KCTC 12019",1,"Sphingosinicella microcystinivorans",negative
14295,KSL-125,"DSM 17328, KCTC 12482",1,"Sphingosinicella soli",negative
14296,YC7378,"DSM 21593, KCTC 22446",1,"Allosphingosinicella vermicomposti",negative
11265,"CXB 654","DSM 45414, LMG 25485",1,"Spinactinospora alkalitolerans",positive
141001,SP30,"CECT 9238, LMG 30005",1,"Spiribacter roseus",negative
133180,,"SSL 50, CECT 9117, IBRC-M 11076",1,"Spiribacter roseus",negative
14337,,"DSM 17781, ATCC BAA 1285, SIP 1",1,"Spirochaeta cellobiosiphila",negative
14338,ASpC2,"DSM 23605, ATCC BAA 1083, JCM 12856",1,"Spirochaeta dissipatitropha",negative
14339,P,"DSM 19205, VKM B-2514",1,"Spirochaeta perfilievii",negative
132974,5516J-17,"DSM 28388, JCM 19950, KACC 17323",1,"Spirosoma aerophilum",negative
140796,TX0406,"KACC 19013, NBRC 112494",1,"Spirosoma carri",negative
23883,,"DSM 26130, LMG 27272, EX 36",1,"Spirosoma endophyticum",negative
158544,Y4AR-5,"CCTCC AB 2015352, KCTC 52490",1,"Spirosoma flavum",negative
158698,S7-3-19,"KCTC 52728, JCM 32131",1,"Spirosoma horti",negative
140567,15J8-12,"JCM 31407, KCTC 52510",1,"Spirosoma knui",negative
158545,15J8-5,"KCTC 52027, JCM 31992",1,"Spirosoma koreense",negative
141167,15J16-2T3A,"KCTC 52029, JCM 31999",1,"Spirosoma litoris",negative
158607,TX0405,"KACC 19012, NBRC 112493",1,"Spirosoma metallilatum",negative
3822,,"DSM 21099, KCTC 22263, Gsoil 1519",1,"Spirosoma panaciterrae",negative
158419,HA7,"DSM 105799, LMG 30282",1,"Spirosoma pollinicola",negative
134302,WPCB118,"KCTC 12531, NBRC 101117",1,"Spirosoma rigui",negative
133260,,"MIMBbqt12, MCCC 1K01308, KCTC 42805",1,"Spirosoma soli",negative
133359,JBM2-3,"KCTC 52176, JCM 31298",1,"Spirosoma swuense",negative
17903,HAL40b,"DSM 17750, CCUG 54896",1,"Spongiibacter marinus",negative
17904,"5IX/A0/131, 5IX/A01/131","DSM 19753, CIP 109757, MOLA 225",0,"Spongiibacter marinus",negative
133174,,"SPT1, JCM 31012, BCRC 80916",1,"Spongiibacter taiwanensis",negative
17905,CL-CB221,"DSM 19543, KCCM 90065",1,"Spongiibacter tropicus",negative
17909,"GP-MBA-4/7.1., Gp_4_7.1","DSM 17749, NCIMB 14401",1,"Spongiispira norvegica",negative
11849,"AS 1.5019, ZLJ 115","DSM 16796",1,"Sporacetigenium mesophilum",positive
133204,,"GD201205, CICC 23867, KCTC 15488",1,"Sporolactobacillus pectinivorans",positive
14405,QC81-06,"DSM 21265, JCM 15325",1,"Sporolactobacillus putidus",positive
140530,MK21-7,"NBRC 111517, LMG 29111, TISTR 2466",1,"Sporolactobacillus shoreicorticis",positive
14404,SL153,"DSM 21990, JCM 14637, KCTC 5376",1,"Sporolactobacillus vineae",positive
17205,AeG,"DSM 23256, JCM 15556, KCTC 5668",1,"Sporolituus thermophilus",negative
2873,SOL3f37,"DSM 21485, JCM 15487",1,"Sporosalibacterium faouarense",positive
140261,MRo-4,"DSM 28179, VKM B-2948",1,"Sporosalibacterium tautonense",positive
12001,,"DSM 22204, CCUG 53915",1,"Sporosarcina contaminans",positive
11996,F73,"DSM 16921, CIP 109817, KACC 11299",1,"Sporosarcina koreensis",positive
12006,6062,"DSM 23544, CCUG 59649, LMG 26022",1,"Sporosarcina newyorkensis",positive
11997,I80,"DSM 16920, CIP 109802, KACC 11300",1,"Sporosarcina soli",positive
140528,LZ2,"KACC 18822, MCCC 1K03174",1,"Sporosarcina terrae",positive
12000,,"DSM 22203, CCUG 53480",1,"Sporosarcina thermotolerans",positive
5849,,"DSM 45044, CCTCC AA 206003, YIM 45751",1,"Stackebrandtia albiflava",positive
132431,"YIM ART06","DSM 100594, CCTCC AA 2015021, KCTC 39599",1,"Stackebrandtia cavernae",positive
5848,LLR-40K-21,"DSM 44728, CIP 108903, NRRL B-16338",1,"Stackebrandtia nassauensis",positive
158704,AN130378,"KCTC 39809, DSM 103573",1,"Stackebrandtia soli",positive
158594,"Yeonmyeong 1-13","KEMB 9005-324, JCM 31498",1,"Stakelama algicida",negative
14297,,"DSM 25059, CGMCC 1.7294, LMG 24686, JLT 832",1,"Stakelama pacifica",negative
23285,CJ70,"DSM 27203, JCM 18079, KACC 16559",1,"Stakelama sediminis",negative
14677,"6 VT, 6-4","DSM 23656, CCUG 59809",1,"Staphylococcus agnetis",positive
158429,NW1,"DSM 105366, NCTC 13950",1,"Staphylococcus cornubiensis",positive
14676,KS-SP60,"DSM 25293, CCUG 58238, LMG 25332, CCM 7896",1,"Staphylococcus devriesei",positive
14673,5402776,"DSM 23764, CCUG 55927, CSUR P23, CCM 7895",1,"Staphylococcus massiliensis",positive
14672,4005-LJ(m),"DSM 22147, CCM 4903, CCUG 55861",1,"Staphylococcus microti",positive
24597,SEQ110,"DSM 26618, CCM 8494, CCUG 62657, LMG 26879",1,"Staphylococcus petrasii subsp. jettensis",positive
14671,B3117,"DSM 19554, CCUG 51270, CIP 107711",1,"Staphylococcus pettenkoferi",positive
14670,"ON 86","DSM 21284, CCUG 49543, CIP 108864, LMG 22219",1,"Staphylococcus pseudintermedius",positive
14674,,"DSM 21968, CCUG 57266, ARI 262",1,"Staphylococcus rostri",positive
14665,,"CCUG 51256, DSM 17636, CCM 7213, CIP 108931, LMG 22723",1,"Staphylococcus simiae",positive
133547,B106,"CCTCC AB 208228, LMG 24625, MCCC 1A01226",1,"Stappia indica",negative
133897,CC-SPIO-10,"CCUG 59208, LMG 25538, CCM 7757, DSM 23284",1,"Stappia taiwanensis",negative
64,,"DSM 5900, ATCC 43930, AUCM B-1137, BKM B-1137, DSM 3698, VKM B-1137",1,"Stella humosa",negative
65,,"DSM 5901, ATCC 43931, AUCM B-1552, BKM B-1552, DSM 3699, VKM B-1552",1,"Stella vacuolata",negative
140359,BII-R7,"DSM 103927, CECT 9180, LMG 29893",1,"Stenotrophomonas bentonitica",negative
133582,MJ03,"KCTC 22451, JCM 16244, CCUG 59871",1,"Stenotrophomonas daejeonensis",negative
17569,DCY-01,"DSM 24757, KCTC 12539, NBRC 101154, CCUG 59870",1,"Stenotrophomonas ginsengisoli",negative
17566,R-32729,"DSM 18929, LMG 23959, CCUG 54881",1,"Stenotrophomonas humi",negative
132060,,"DSM 28278, WS 40, LMG 29942",1,"Stenotrophomonas indicatrix",negative
17532,"67, 810-2","DSM 50170, ATCC 13637, ICPB 2648-67, NCIB 9203, NCTC 10257, CCUG 5866, LMG 958, NCPPB 1974",1,"Stenotrophomonas maltophilia",negative
17570,,"CCUG 59972, DSM 25135, CBMAI 564, ICB 89, LMG 25348",1,"Stenotrophomonas pavanii",negative
13146,,"DSM 19282, ATCC 23328, CCM 284, CIP 103273, JCM 9942, LMG 981, NCIMB 9152, VKM 1240",1,"Stenotrophomonas pictorum",negative
158735,M15,"LMG 29943, DSM 104152",0,"Stenotrophomonas lactitubi",negative
17567,R-32768,"CCUG 54880, DSM 18941, CIP 109813, LMG 23958",1,"Stenotrophomonas terrae",negative
140908,T5916-2-1b,"JCM 30961, NCIMB 15009",1,"Stenotrophomonas tumulicola",negative
17663,FS,"DSM 18526, JCM 14622",1,"Steroidobacter denitrificans",negative
23072,,"DSM 24645, HM-480, ACC 2",1,"Stomatobaculum longum",variable
14879,TH49,"DSM 45098, CGMCC 4.2012, CIP 109342, JCM 13271, KCTC 19220",1,"Streptacidiphilus oryzae",positive
159753,MMS16-CNU450,"KCTC 49008, JCM 32300",1,"Streptacidiphilus pinicola",positive
13493,"A12253. 1","DSM 40477, ATCC 17920, CBS 697.72, IFO 16176, ISP 5477, JCM 4838, NBRC 16176, NBRC 16177, NRRL B-12390T, RIA 1357",1,"Streptoalloteichus tenebrarius",positive
